Year;NA_Sales;Global_Sales
2005;53;104
2011;52;104
2013;61;104
2010;68;104
2007;34;104
2009;16;104
2005;47;104
2014;46;104
2005;86;103
2008;56;103
2007;94;103
2011;33;103
2012;72;103
2003;50;103
1985;18;103
2007;45;103
1996;96;103
2008;94;103
1998;38;103
2011;61;102
2007;32;102
2007;45;102
2007;87;102
2012;53;102
2004;73;102
2007;51;102
2010;28;102
1993;39;102
2008;51;102
1997;57;102
2007;69;102
2006;97;102
2014;44;102
2004;50;102
1998;56;101
2014;34;101
2008;54;101
2010;41;101
2011;44;101
2008;65;101
1995;87;101
2003;0;101
2010;48;101
2006;0;101
1997;12;101
2014;33;101
2009;27;101
2014;21;101
2009;93;100
2003;49;100
1997;29;100
2008;13;100
2000;30;100
1985;65;100
2000;65;100
1991;41;100
1997;63;100
2004;0;100
2003;78;100
2008;49;100
2012;72;100
2006;8;100
1995;56;100
2000;56;100
2013;25;100
1996;55;100
2002;13;100
2005;86;100
2013;51;100
2013;44;100
2010;89;100
2013;48;100
2011;64;100
2008;17;100
2000;55;100
2013;64;99
2005;49;99
2000;74;99
2003;77;99
2008;59;99
2013;57;99
2006;37;99
2011;94;99
2011;36;99
2009;60;99
2009;61;99
1998;55;99
2009;35;99
2009;88;99
2008;52;99
2000;30;99
2008;73;99
2007;38;99
2009;23;99
2005;76;99
2012;0;99
2008;2;99
2006;85;98
2008;2;98
2012;21;98
2010;49;98
2013;72;98
2005;50;98
2010;36;98
1993;62;98
1998;94;98
2010;56;98
2014;42;98
2011;24;98
2012;38;98
2014;45;98
2005;0;98
2013;34;98
2013;3;98
2015;82;98
2009;88;98
2009;62;98
2006;9;98
2015;37;97
2007;89;97
2008;50;97
2005;73;97
2012;40;97
2009;88;97
2003;49;97
2011;53;97
2010;56;97
2003;47;97
2007;78;97
2015;77;97
2004;33;97
2012;52;97
1992;0;97
1981;90;97
2006;75;97
2013;21;97
2000;54;97
2005;82;96
2002;38;96
1999;54;96
2012;50;96
1999;0;96
2011;72;96
2012;0;96
2011;37;96
2006;30;96
1996;72;96
1986;32;96
2008;54;96
2010;29;96
2000;47;96
2012;0;96
2008;30;96
2012;41;96
2006;39;96
2002;36;96
2002;77;96
2011;25;96
2011;40;96
2013;32;96
2015;47;95
2004;88;95
2004;80;95
2005;36;95
2003;74;95
2014;57;95
2008;65;95
2008;27;95
2011;46;95
1996;26;95
2000;27;95
2003;68;95
1999;53;95
2009;54;95
2011;39;95
2009;41;95
2015;35;95
2008;51;95
2010;62;95
2009;70;95
2014;48;95
2011;24;95
2004;79;94
2011;27;94
2003;1;94
2011;48;94
2004;73;94
2013;69;94
1996;52;94
2006;83;94
2012;28;94
2003;46;94
2012;26;94
2012;48;94
2009;51;94
2005;78;94
2005;70;94
1999;10;94
2009;87;94
1999;52;94
2016;48;94
2006;75;94
2003;57;94
2008;19;94
2003;46;94
2006;78;94
2002;46;93
2009;36;93
2010;78;93
2009;16;93
2005;67;93
2002;59;93
2012;42;93
2009;29;93
2008;33;93
2012;35;93
2008;50;93
2015;34;93
2007;85;93
2004;67;93
1981;87;93
1991;51;93
1987;45;93
1999;71;93
2003;67;93
2007;77;93
2014;54;93
2006;72;93
2008;44;93
2010;0;93
2016;47;93
1999;52;93
2003;45;92
2001;45;92
2006;30;92
2000;51;92
2010;86;92
1997;51;92
2012;17;92
2010;52;92
2006;55;92
2008;58;92
2010;63;92
2011;87;92
1996;51;92
2008;50;92
1999;63;92
1985;39;92
2008;1;92
2013;16;92
2013;51;92
2014;37;92
2011;25;92
2014;26;92
2012;86;92
2006;71;92
2003;45;92
1996;12;92
2007;45;92
2015;67;92
2009;23;92
2011;32;91
2007;85;91
2002;45;91
2009;32;91
2012;41;91
2008;58;91
2002;45;91
2003;35;91
2009;47;91
2000;2;91
1998;72;91
2009;52;91
2015;46;91
2009;68;91
2008;57;91
1994;0;91
2004;61;91
2009;42;91
2014;55;91
2007;38;91
2002;44;90
1996;0;90
2004;44;90
2011;66;90
2005;75;90
2008;28;90
2008;38;90
1995;50;90
2008;30;90
2013;26;90
1999;50;90
2006;17;90
2003;41;90
2009;27;90
2011;52;90
2008;51;90
1998;84;90
2007;74;90
2002;65;90
2008;42;90
2014;32;90
2008;42;90
2008;29;90
2008;84;90
2012;42;90
2004;62;90
2004;81;90
2003;44;90
2010;73;90
2005;62;89
2009;35;89
2006;44;89
2007;82;89
2005;74;89
2015;32;89
2001;60;89
2008;51;89
2005;74;89
2004;46;89
2012;60;89
2004;42;89
2001;0;89
2003;69;89
2008;36;89
1997;16;89
2009;15;89
2001;44;89
2016;28;89
2011;21;89
2013;42;89
2010;18;89
2006;81;89
2009;1;89
2013;39;89
2012;55;89
2011;60;89
2000;49;89
2006;0;89
1995;0;89
1996;44;88
2010;44;88
2012;38;88
2008;1;88
2008;0;88
2011;62;88
2009;60;88
2010;73;88
2012;30;88
2005;43;88
2007;32;88
2009;47;88
1996;49;88
2015;42;88
2004;32;88
2008;51;88
2012;28;88
2004;43;88
2008;33;88
2009;8;88
2003;65;87
2001;49;87
1995;49;87
2013;70;87
2007;38;87
1994;0;87
2010;71;87
2009;48;87
2003;61;87
2008;29;87
1997;43;87
2008;73;87
2010;61;87
2012;82;87
2012;37;87
1996;48;87
2008;14;87
2009;46;87
2006;72;87
2013;46;87
1998;48;87
2008;20;87
2008;47;87
2005;72;87
2009;59;87
2009;63;87
2002;48;87
2002;43;87
2000;30;87
2006;12;87
2007;11;87
2010;47;87
1982;81;87
2012;20;87
2007;10;87
2015;0;86
2007;12;86
2006;1;86
2012;35;86
2009;34;86
2007;54;86
2002;42;86
2015;0;86
2001;48;86
1997;81;86
1998;48;86
2008;22;86
2008;61;86
2010;32;86
2003;17;86
2009;52;86
2014;35;85
2009;46;85
2007;10;85
1999;47;85
2009;46;85
2008;78;85
2007;79;85
2016;46;85
1996;14;85
2004;64;85
2010;44;85
2007;74;85
1989;40;85
2007;28;85
1997;47;85
2005;70;85
2014;36;85
2016;52;85
2007;31;85
1995;47;85
2002;42;85
2016;26;85
2000;32;85
2010;52;85
2012;46;85
2014;28;84
2004;65;84
2010;56;84
2010;37;84
2012;42;84
2016;68;84
2009;75;84
2015;36;84
2008;46;84
2004;65;84
2010;79;84
2011;40;84
2003;41;84
2007;69;84
1987;32;84
2012;42;84
2001;47;84
2011;52;84
2002;41;84
2015;36;84
2005;24;84
2004;41;84
2004;60;84
2014;13;84
2007;32;84
2007;9;84
2013;37;84
1999;46;84
2008;44;83
1999;22;83
2000;24;83
2008;38;83
2004;60;83
2014;43;83
2000;27;83
2003;62;83
2012;57;83
2000;0;83
1998;46;83
1997;39;83
2011;78;83
2005;69;83
2008;77;83
2008;58;83
2007;77;83
2012;31;83
2010;42;83
1998;46;83
1996;46;83
2009;33;82
2002;58;82
2016;72;82
2005;46;82
2001;64;82
2006;69;82
2009;44;82
2010;64;82
2016;35;82
2002;68;82
1984;42;82
1996;61;82
2001;69;82
1981;76;82
2005;19;82
2013;24;82
2011;42;82
2002;40;82
2010;33;82
2010;47;82
2015;56;82
2007;40;82
2008;40;82
2008;34;82
2008;29;82
2013;62;82
2012;67;82
2000;0;81
2006;73;81
2000;40;81
1994;0;81
2007;33;81
2000;6;81
1994;0;81
2000;45;81
2010;77;81
2004;63;81
1999;0;81
2015;32;81
1999;7;81
2011;0;81
2009;12;81
1999;68;81
1987;45;81
2004;40;81
2014;33;81
1994;0;81
2009;32;81
2012;20;81
1998;45;81
2015;43;81
2009;75;81
2008;52;81
1998;0;81
2007;35;81
2005;67;81
2009;52;81
2013;75;80
2009;46;80
2011;40;80
2000;45;80
2005;3;80
2003;62;80
2011;19;80
1997;45;80
2004;39;80
2006;19;80
1999;45;80
2013;36;80
2009;9;80
2012;48;80
2010;37;80
2011;33;80
2015;44;80
2008;43;80
2007;8;80
2004;48;80
2012;42;80
2012;45;80
2013;14;80
2007;73;80
2000;0;80
2002;68;80
2010;54;80
2009;51;80
2013;39;80
2002;0;80
1993;0;80
2011;26;80
2009;47;79
2010;5;79
1981;74;79
2006;66;79
2012;40;79
2011;38;79
2008;61;79
1994;0;79
2007;42;79
2003;61;79
1997;0;79
2009;17;79
2001;44;79
2009;42;79
2008;62;79
1999;63;79
1992;39;79
2009;32;79
2007;64;79
2000;28;79
2014;0;79
2007;42;79
2013;44;79
2007;71;79
1998;75;79
2011;16;79
2008;38;79
2008;49;79
2007;65;79
2003;24;79
2008;22;79
2010;43;79
2011;27;79
2013;0;78
2006;67;78
1982;73;78
2008;12;78
2002;56;78
2006;58;78
1992;1;78
1994;43;78
2007;17;78
2009;41;78
2008;72;78
2009;0;78
1999;43;78
2012;72;78
1997;43;78
2010;29;78
2015;13;78
2006;11;78
2009;38;78
2011;53;78
2012;55;78
2006;65;78
2008;24;78
2010;41;78
1993;0;78
1983;72;78
2002;60;78
2008;32;78
1998;43;78
2009;34;78
2009;28;77
2009;47;77
2005;66;77
1982;72;77
1996;43;77
2000;43;77
2013;67;77
1981;72;77
2008;23;77
2011;33;77
2014;22;77
2005;64;77
1980;72;77
1999;43;77
2009;37;77
1983;72;77
2001;53;77
1999;0;77
2002;55;77
2008;61;77
2012;43;77
2005;71;77
2003;38;77
2001;38;77
2004;21;77
2005;45;77
2002;38;77
2002;10;77
2003;37;76
2008;37;76
1996;18;76
2014;22;76
2010;22;76
2011;30;76
2004;36;76
2005;64;76
2003;37;76
1995;17;76
2012;47;76
1998;0;76
2010;38;76
2012;35;76
2011;33;76
2005;70;76
2014;9;76
2009;29;76
2009;38;76
1988;0;76
2001;59;76
2002;0;76
2005;9;76
2004;37;76
2010;11;76
2009;67;76
2007;36;76
2011;14;76
2004;61;76
2009;27;76
2004;54;76
2014;24;76
2002;31;76
2009;16;76
2007;29;76
2014;48;76
2005;57;76
2001;37;76
2006;28;76
2010;24;76
2006;18;76
2008;60;76
1991;0;76
2013;12;76
2015;47;75
2007;67;75
2008;21;75
2008;41;75
2009;41;75
2000;30;75
2013;17;75
2010;47;75
2009;41;75
2009;51;75
2008;46;75
2012;36;75
2004;37;75
1997;63;75
2012;43;75
2001;30;75
2009;33;75
1997;28;75
2005;69;75
2005;28;75
2004;48;75
2008;32;75
2009;31;75
2008;42;75
2010;31;75
2001;22;75
2006;62;75
2014;40;75
2014;46;75
2014;20;75
2009;49;75
2008;29;75
2012;55;75
2011;30;74
2006;0;74
2001;36;74
2010;20;74
2001;36;74
2007;42;74
2011;36;74
2012;41;74
2006;67;74
2015;16;74
2001;42;74
2011;29;74
2013;31;74
2010;22;74
2007;68;74
2005;61;74
2011;16;74
2002;53;74
2001;36;74
2009;36;74
1999;41;74
2012;27;74
2002;59;74
2007;17;74
2007;22;74
2012;30;74
2003;31;74
2007;44;74
2010;28;73
2007;63;73
1997;14;73
1993;0;73
2004;40;73
2013;23;73
1991;0;73
1998;55;73
2011;11;73
2009;63;73
2005;37;73
1999;41;73
2007;0;73
2001;54;73
1981;68;73
2010;61;73
2014;32;73
2009;67;73
2011;23;73
2006;67;73
2011;0;73
2004;54;73
2004;47;73
2003;52;73
2012;47;73
2009;33;73
2001;36;73
2009;52;73
2008;34;73
2012;38;72
2012;16;72
2002;56;72
2012;26;72
2009;35;72
2005;52;72
2005;60;72
2012;19;72
2010;0;72
2014;32;72
1998;0;72
1996;40;72
2007;59;72
2002;53;72
2006;60;72
1999;40;72
2005;0;72
2007;67;72
2001;40;72
2013;35;72
2001;35;72
1982;67;72
2010;18;72
2007;23;72
2007;62;72
2002;51;72
2011;25;72
2009;66;72
2012;26;72
2003;5;72
2011;30;72
1998;40;72
2010;13;72
2007;0;72
2010;19;71
2002;45;71
2002;67;71
2007;18;71
2013;66;71
2011;42;71
2015;16;71
2003;35;71
2011;17;71
2000;23;71
2007;18;71
2002;35;71
2014;33;71
2007;60;71
2002;55;71
2000;40;71
2005;49;71
2003;35;71
2008;65;71
2015;29;71
2002;49;71
2009;42;71
2010;66;71
2002;55;71
2004;51;71
2004;35;71
2015;0;71
1999;51;71
1999;57;71
1997;39;71
2010;14;71
1995;0;71
2003;20;71
2013;0;71
1995;15;71
2010;22;71
1997;39;71
1998;39;71
2015;37;71
2007;41;71
2005;53;71
2008;65;71
2008;50;71
2013;30;71
2005;35;71
2014;15;71
2012;6;70
2011;55;70
2003;54;70
2008;34;70
1994;0;70
1998;39;70
2008;32;70
2001;52;70
2007;65;70
2003;34;70
2011;54;70
2004;54;70
2001;50;70
2001;34;70
1997;39;70
2005;48;70
2009;28;70
2010;39;70
2014;39;70
2010;19;70
1998;4;70
2001;50;70
2009;38;70
2009;43;70
2005;52;70
2000;34;70
2009;34;70
2012;13;70
2000;39;70
2004;34;70
2000;16;70
2015;21;70
2002;34;70
2010;38;70
2008;64;70
2004;37;70
1994;0;70
2005;50;70
1981;65;69
2014;38;69
2014;28;69
2009;42;69
2007;26;69
2010;47;69
2007;54;69
1997;39;69
2005;54;69
2015;25;69
2005;58;69
2006;64;69
2014;24;69
2004;50;69
1984;0;69
1993;0;69
2003;53;69
1998;38;69
2010;52;69
2013;0;69
2013;22;69
2002;53;69
2011;20;69
2003;53;69
2015;1;69
2007;55;69
2008;25;69
2013;28;69
2011;27;69
2004;34;68
2004;49;68
2014;39;68
2012;34;68
2009;60;68
1997;38;68
2011;32;68
2003;62;68
2008;32;68
2015;21;68
2007;26;68
2004;63;68
1997;38;68
2013;26;68
2003;53;68
2005;57;68
2007;21;68
2014;22;68
2010;32;68
2005;54;68
2014;22;68
2016;39;68
1998;25;68
1998;15;68
2015;30;68
2007;63;68
2005;29;68
2009;19;68
2006;55;68
2004;51;68
2006;28;68
2008;0;68
2002;23;68
2011;59;68
2008;35;68
2004;33;68
2008;13;67
2007;33;67
2007;22;67
2003;49;67
2013;45;67
2012;26;67
2007;20;67
1998;37;67
2010;40;67
1996;37;67
2006;35;67
2004;46;67
2014;33;67
2010;49;67
2006;0;67
1998;37;67
2005;48;67
2002;22;67
2008;27;67
2008;0;67
2015;20;67
2005;16;67
2014;24;67
2007;22;67
2011;44;67
1999;19;67
2008;0;67
2010;42;67
2013;28;67
2015;23;67
2008;18;67
2010;40;67
2008;30;67
2010;56;67
2008;1;67
2003;33;67
2006;33;67
2010;0;67
1981;63;67
2007;33;67
2012;51;67
2014;25;67
2010;1;67
2006;0;66
1999;37;66
2004;49;66
2008;31;66
2014;35;66
2007;55;66
2003;32;66
2007;26;66
1998;37;66
2001;37;66
2002;32;66
2003;48;66
2006;55;66
2009;51;66
2000;0;66
2005;52;66
2012;0;66
2003;0;66
2004;47;66
2013;14;66
2013;35;66
2004;32;66
1998;37;66
2010;2;66
2010;6;66
2007;28;66
2010;27;66
2003;43;66
2008;34;66
1982;62;66
2013;15;66
2008;29;66
2002;47;66
2004;17;66
2010;3;66
2004;47;66
1998;12;66
2005;49;66
2009;50;66
2007;23;66
2007;0;66
2015;9;66
2008;33;66
1998;36;66
2014;38;65
2012;33;65
2008;24;65
2008;32;65
2014;35;65
2008;35;65
2005;18;65
2003;41;65
2005;32;65
2008;29;65
2004;25;65
2009;31;65
2002;32;65
2009;56;65
2005;47;65
1999;2;65
2009;45;65
2014;58;65
2009;39;65
2003;47;65
2008;31;65
1998;36;65
2003;19;65
2007;0;65
1987;60;65
2005;32;65
2005;54;65
2007;0;65
2000;36;65
2007;35;65
2010;50;65
2012;23;65
2007;20;65
2002;0;65
2014;26;65
2011;39;65
2008;0;65
2010;17;65
2013;17;64
2007;60;64
2009;13;64
2004;46;64
2014;35;64
2004;32;64
2007;25;64
2013;20;64
2004;32;64
2003;47;64
2010;49;64
2004;54;64
2016;54;64
2008;31;64
2012;36;64
2011;23;64
2016;25;64
2004;43;64
2003;31;64
2007;25;64
2005;57;64
2011;23;64
2006;55;64
1999;48;64
1999;44;64
1999;40;64
2004;46;64
2009;37;64
2002;29;64
2006;15;64
2010;17;64
2009;41;64
2007;7;64
2004;46;64
2012;26;64
2002;46;64
2010;23;64
2009;25;64
2005;31;64
2015;22;64
2010;7;64
1998;59;64
2000;60;64
2007;56;64
2013;46;64
2007;20;64
2008;45;64
2004;31;64
2014;20;64
2009;59;64
2010;36;63
2005;53;63
1997;35;63
2009;8;63
2014;41;63
2013;1;63
2007;22;63
2001;41;63
1999;35;63
2002;20;63
2009;43;63
2005;53;63
2006;30;63
2004;45;63
2011;30;63
2009;28;63
2008;46;63
2012;0;63
2009;21;63
1998;49;63
1991;32;63
2010;49;63
2012;38;63
2008;38;63
2007;58;63
2003;0;63
2011;33;63
2010;54;63
2015;23;63
2002;12;63
2009;43;63
1982;58;63
2009;34;63
2011;40;63
2014;24;63
2009;31;63
2016;0;63
2012;20;63
2007;22;63
2001;31;63
2009;18;63
1997;0;63
2011;40;63
2006;11;63
2000;35;63
2009;41;63
2015;35;63
2009;22;63
2009;26;63
2000;35;63
2002;48;63
1993;30;62
1995;0;62
2005;40;62
1996;35;62
2010;30;62
2010;21;62
2002;16;62
1997;35;62
2009;22;62
2006;48;62
2014;15;62
1982;58;62
2003;47;62
2011;29;62
2014;10;62
2015;36;62
2004;30;62
2013;26;62
2011;0;62
2008;35;62
2003;38;62
2004;37;62
1999;40;62
2012;17;62
2000;34;62
2010;58;62
2004;30;62
2007;57;62
2014;14;62
1982;58;62
2011;27;62
2009;25;62
1999;21;62
2004;30;62
1995;0;62
2003;48;62
2014;34;62
1996;0;62
1996;0;62
2008;29;62
1998;59;62
2012;0;62
2011;0;62
1998;59;62
2001;0;62
2006;0;61
2009;33;61
2008;56;61
2008;0;61
2015;35;61
2014;21;61
2002;46;61
2006;2;61
2013;12;61
2010;39;61
2005;44;61
2002;30;61
2004;44;61
2010;35;61
2009;46;61
2013;33;61
2011;50;61
2004;44;61
2003;30;61
2010;58;61
2007;0;61
2010;9;61
2008;24;61
1998;34;61
2011;9;61
2008;31;61
2005;37;61
1997;34;61
2010;47;61
2009;18;61
2008;56;61
2007;33;61
2009;56;61
2008;56;61
2010;32;61
2005;27;61
2002;44;61
1999;34;61
2005;44;61
2004;44;61
2001;47;61
2009;33;61
2008;37;61
2001;43;61
1999;58;61
2007;51;61
2002;43;61
2008;34;61
2003;50;61
2010;31;61
2009;30;61
2009;11;60
2003;43;60
2011;19;60
2004;43;60
2005;50;60
2001;40;60
2003;30;60
2005;42;60
2010;0;60
2007;28;60
2007;50;60
2011;36;60
2013;33;60
2009;18;60
2009;38;60
2015;31;60
2011;22;60
2014;12;60
1995;21;60
2009;13;60
2001;29;60
2009;22;60
2006;50;60
1997;0;60
2001;29;60
2014;34;60
2000;37;60
1997;9;60
2013;40;60
2001;29;60
2008;32;60
2002;0;60
1998;0;60
2005;49;60
2012;24;60
2010;25;60
1998;33;60
2012;55;60
1995;0;60
2010;40;60
2012;38;60
2008;34;60
2014;26;60
2007;29;60
2004;31;60
2010;29;60
2003;0;60
2005;26;60
2008;0;59
2004;29;59
2012;13;59
2012;7;59
2008;15;59
2005;0;59
2010;56;59
1997;0;59
2011;15;59
1998;33;59
2001;33;59
2002;46;59
2009;23;59
2008;31;59
2010;17;59
2000;33;59
2011;19;59
1998;0;59
2008;29;59
2012;0;59
2009;21;59
1981;55;59
2008;24;59
2002;21;59
2004;44;59
2002;46;59
1981;55;59
2007;54;59
2008;53;59
2007;52;59
1997;47;59
1999;47;59
2013;33;59
2003;36;59
2004;0;59
2012;39;59
2011;36;59
2015;5;59
2010;13;59
2008;51;59
2010;36;59
1999;33;59
2008;18;59
2004;29;59
2007;39;59
2015;20;59
2008;35;59
2011;25;59
2010;28;59
2003;34;59
2003;29;59
2009;14;59
1994;0;59
2012;26;59
2003;22;58
2008;15;58
2007;53;58
2008;29;58
2009;29;58
2015;28;58
1995;0;58
1997;29;58
2010;53;58
2014;30;58
1982;55;58
2005;6;58
2004;49;58
2008;35;58
2009;21;58
2008;35;58
2009;2;58
2014;30;58
2011;23;58
2015;31;58
2014;21;58
2008;54;58
2009;31;58
2000;32;58
2013;27;58
2003;28;58
2010;37;58
2010;27;58
1997;15;58
1998;14;58
1998;6;58
2000;28;58
2000;23;58
1998;0;58
2005;33;58
2004;28;58
1998;32;58
2004;42;58
2007;25;58
2013;5;58
2009;53;58
2002;28;58
1998;32;58
1992;0;58
2006;53;58
2015;21;58
2006;24;58
1996;0;58
2010;43;58
2011;27;58
2009;36;58
2000;32;58
2002;45;58
2011;54;58
2006;28;58
2005;48;58
2009;38;58
2010;10;58
2009;52;58
1999;32;58
2010;34;58
1999;55;58
2008;0;58
2009;28;58
2008;8;57
2013;28;57
1994;24;57
2007;29;57
2007;49;57
2005;53;57
2005;32;57
2008;28;57
2002;41;57
2009;23;57
2005;0;57
2011;37;57
2008;27;57
2000;0;57
2004;41;57
2010;24;57
2008;53;57
1995;11;57
2008;22;57
2007;21;57
2011;25;57
2005;44;57
2007;30;57
2010;1;57
2008;52;57
2004;47;57
2013;38;57
2006;51;57
2009;36;57
1986;0;57
1997;48;57
2009;52;57
2011;10;57
2010;27;57
2001;43;57
2005;11;57
2011;32;57
2008;50;57
2002;28;57
2006;47;57
2002;42;57
1992;0;57
2003;45;57
2012;19;57
2002;0;57
2007;29;57
2002;39;57
2004;19;57
2000;31;57
2003;28;57
2013;28;57
2009;40;57
2008;19;57
2008;9;57
2009;21;57
2015;24;56
2000;11;56
2003;44;56
2007;23;56
2007;26;56
2003;40;56
2004;40;56
2006;28;56
