Year;NA_Sales;Global_Sales
2013;0.45;1.47
2008;0.69;1.47
2010;0.95;1.47
2008;0.78;1.47
2007;1.15;1.47
2012;0.4;1.47
1998;0.29;1.46
2004;1.02;1.46
2012;0.93;1.46
2008;0.81;1.46
2003;0.72;1.46
2008;0.46;1.46
2011;0.83;1.46
2001;0.95;1.46
1981;1.36;1.46
1998;0.81;1.46
2005;0.93;1.46
2012;0.63;1.46
2012;0.94;1.46
2012;0.47;1.46
1998;1.17;1.46
2006;0.53;1.46
2013;0.51;1.46
2004;0.37;1.45
2013;0.89;1.45
2015;0.86;1.45
2008;0.75;1.45
2004;0.71;1.45
2011;0;1.45
2003;0.54;1.45
2007;0.53;1.45
1996;0;1.45
1984;0;1.45
1993;0;1.45
1997;0;1.45
1999;1.24;1.45
2008;0.97;1.45
2010;0.11;1.45
2005;1.38;1.45
2007;0.37;1.45
2007;0.79;1.44
2007;0.04;1.44
2006;0.73;1.44
2013;0.48;1.44
1996;0.26;1.44
2014;0.33;1.44
2007;0.92;1.44
2010;0.92;1.44
2006;1.23;1.44
2013;0.33;1.44
2004;1.03;1.44
2011;0.73;1.44
2002;1.16;1.44
1999;0.8;1.43
2013;0.96;1.43
2009;0.91;1.43
2009;0.85;1.43
2008;0.81;1.43
1988;0.82;1.43
2004;0;1.43
1999;0.79;1.43
2013;0.07;1.42
2002;0.7;1.42
2010;0.8;1.42
2005;1.35;1.42
2004;0.89;1.42
2004;1.15;1.42
2011;0.71;1.42
1994;0.57;1.42
1987;0.12;1.42
2008;0.89;1.42
2002;0.63;1.42
2009;0;1.42
2014;0.47;1.41
2006;0.58;1.41
2010;0.64;1.41
2009;0.95;1.41
2005;1.09;1.41
2013;0.97;1.41
2014;1.07;1.41
1994;0.97;1.41
2004;0.36;1.41
2010;0.87;1.41
1999;1.02;1.41
2003;0;1.41
2001;1.19;1.41
2004;0.69;1.41
2010;0.82;1.4
2002;1.07;1.4
2008;0.38;1.4
1996;1.15;1.4
2008;0.43;1.4
2004;0.74;1.4
1990;0;1.4
2013;0.38;1.4
2002;0.03;1.4
2001;0.78;1.39
2016;0.49;1.39
2007;0.34;1.39
2009;1.27;1.39
2011;0.5;1.39
1994;1.19;1.39
1991;1.05;1.39
2005;0.24;1.39
2007;0.87;1.39
2012;0.51;1.39
2011;0.76;1.39
2003;0.96;1.38
2005;0.49;1.38
2000;0.58;1.38
2012;0.5;1.38
2014;0.87;1.38
1998;0.77;1.38
2012;0.46;1.38
2010;0.43;1.38
2009;0.71;1.38
2007;1.24;1.38
2009;0.8;1.38
2001;0.67;1.38
2011;0.63;1.38
2008;0.6;1.37
2014;0.46;1.37
2006;0.24;1.37
1998;0.76;1.37
2014;0.5;1.37
2008;0.43;1.37
2010;0.74;1.37
2004;0.99;1.37
2010;0.55;1.37
1998;0;1.37
2014;0.86;1.36
2004;0.86;1.36
2003;0.63;1.36
2008;0.63;1.36
2008;0.23;1.36
1986;0.27;1.36
1996;0;1.36
1981;1.26;1.36
2014;0.47;1.36
2013;0.82;1.36
2002;0.67;1.36
2011;0.81;1.35
1999;0;1.35
2010;0.25;1.35
1997;1.29;1.35
2008;0.23;1.35
2007;1.18;1.35
2007;0.2;1.35
2009;0.59;1.35
2010;0.66;1.35
2008;0.76;1.35
2015;1;1.35
2004;0.22;1.35
2003;0.7;1.35
2008;0.79;1.35
2008;0.66;1.35
2005;0.24;1.35
2011;0.7;1.35
1997;0.15;1.35
2004;0;1.35
2007;0.31;1.35
2011;0.67;1.35
2002;0.95;1.34
2005;0.77;1.34
2006;1.09;1.34
1994;1.03;1.34
2005;0.85;1.34
2004;0.84;1.34
2006;1.22;1.34
2003;0.65;1.34
2000;1.32;1.34
2004;1.1;1.34
2007;0.62;1.33
2004;1.27;1.33
2010;0.79;1.33
2011;0.47;1.33
2013;0.86;1.33
2013;0.89;1.33
2002;0.92;1.33
1998;1.08;1.33
2000;0.9;1.33
2003;0.93;1.33
2000;0.74;1.33
2004;0.87;1.33
2010;0.9;1.33
2013;0.43;1.33
2004;0.65;1.33
2007;0.71;1.33
2010;0.51;1.33
2014;0.72;1.32
2005;0.69;1.32
2008;0.72;1.32
2014;0.4;1.32
2008;0.01;1.32
2014;0.52;1.32
2014;0.69;1.32
1998;0.03;1.32
1985;0.73;1.32
2002;1.06;1.32
1997;0.73;1.32
2003;0.31;1.32
2010;0.77;1.32
1996;0.73;1.32
2011;0.72;1.32
2012;0.75;1.32
1996;0.73;1.31
2002;0.64;1.31
2009;0.97;1.31
2009;0.71;1.31
2009;0.84;1.31
2009;1.22;1.31
2005;0.78;1.31
1999;0.57;1.31
2009;0.81;1.31
1983;1.22;1.31
2002;0.64;1.31
2008;0.68;1.31
2008;1.11;1.31
2004;0.84;1.31
2002;0.94;1.3
2011;0.45;1.3
2006;1.07;1.3
2013;0.56;1.3
2005;0.27;1.3
2007;0.69;1.3
1997;1.05;1.3
1995;0;1.3
2010;0.78;1.3
1999;0.56;1.3
2015;0.53;1.3
2006;0.46;1.29
2015;0.61;1.29
2002;0.39;1.29
2012;0.11;1.29
2002;0.54;1.29
2005;1;1.29
2015;0.73;1.29
2003;0.93;1.29
2004;0.63;1.29
2008;1.04;1.29
2008;0.76;1.29
2008;0.71;1.29
2005;1.22;1.29
2004;0.63;1.28
2014;0.72;1.28
2008;0.55;1.28
2014;0.45;1.28
1989;0;1.28
2015;0.61;1.28
1999;1.1;1.28
2012;0.72;1.28
1999;1.07;1.28
2003;0.63;1.28
2012;0.48;1.28
2001;0.62;1.28
2008;0.45;1.27
1997;0.58;1.27
2005;1.22;1.27
2008;0.72;1.27
1995;0.71;1.27
2012;0.44;1.27
1981;1.18;1.27
2008;1;1.27
2011;0.74;1.27
2003;0.85;1.27
1984;0.68;1.27
2015;0.77;1.27
2008;0.96;1.27
2002;0.49;1.27
2007;0.39;1.27
2003;0.87;1.27
2004;0.62;1.27
1994;0.39;1.27
2016;0;1.27
2008;0.56;1.26
2005;0.1;1.26
2010;0;1.26
1998;0.05;1.26
2007;0.54;1.26
2014;0.61;1.26
2006;0.49;1.26
2003;0;1.26
1998;0.02;1.26
2007;0.5;1.26
1998;0.99;1.26
2012;0.63;1.26
2007;0.45;1.26
2008;0.94;1.25
2000;0.7;1.25
2008;0.49;1.25
2007;0.47;1.25
1988;0;1.25
1987;0;1.25
1996;0.99;1.25
2013;0.48;1.25
2005;0.71;1.25
2006;1.01;1.25
2002;1.19;1.25
2003;0.61;1.25
2004;0.52;1.25
1998;1.05;1.25
2005;0.85;1.24
2001;0.61;1.24
2007;1.12;1.24
2011;0.29;1.24
2007;1.1;1.24
2009;0.65;1.24
2009;0.43;1.24
1997;0.75;1.24
2015;0.66;1.24
2000;0.24;1.24
2008;0.69;1.24
1992;0.56;1.24
2005;0.82;1.24
2007;0.55;1.23
2001;0.6;1.23
2010;0.3;1.23
2004;0.92;1.23
2002;0.59;1.23
2004;0.6;1.23
2003;0.69;1.23
2014;0.08;1.23
2008;1;1.23
2007;0.25;1.23
2000;0.29;1.23
2003;0.88;1.23
1998;0.68;1.23
1986;0.54;1.23
2004;0.79;1.23
2009;0.44;1.23
2003;0.4;1.23
2005;1.05;1.23
2016;0.92;1.23
2008;0.72;1.23
2015;0.5;1.23
2007;0.45;1.23
2012;0.5;1.22
2010;0.42;1.22
2004;0.58;1.22
1997;0.13;1.22
1997;0.76;1.22
1999;0.79;1.22
1984;0.27;1.22
2006;0.59;1.22
2011;0.12;1.22
2006;0.72;1.22
1997;1.13;1.22
1997;0;1.22
2002;0.61;1.22
1996;0.68;1.22
2001;0.98;1.22
1998;0.68;1.22
2002;0.59;1.22
2011;0.55;1.22
2006;1.01;1.21
2001;0.93;1.21
2004;0.78;1.21
2010;0.13;1.21
2002;1.03;1.21
2009;0.66;1.21
1992;0.66;1.21
2001;0;1.21
1999;0.66;1.21
2000;0.34;1.21
2003;0.69;1.21
2007;0.87;1.21
1997;0.67;1.21
2006;0.24;1.21
2005;0.01;1.2
2002;0.59;1.2
2011;0.52;1.2
2004;1;1.2
2004;0.48;1.2
2015;0.52;1.2
2008;0.77;1.2
2015;0.72;1.2
2015;0.41;1.2
1993;0;1.2
1986;0;1.2
1986;0;1.2
1999;1.12;1.2
1989;0.4;1.2
2003;0.72;1.2
2001;0.59;1.2
2006;0.74;1.2
2009;0.55;1.2
2012;0.01;1.2
2013;0.49;1.19
2006;0.38;1.19
1997;0.66;1.19
2014;0.56;1.19
2007;0.45;1.19
2003;0.86;1.19
2008;0.09;1.19
2002;0.92;1.19
2012;0.18;1.19
2006;0.99;1.19
1998;1.02;1.19
1990;0.68;1.19
1999;0.99;1.19
2013;0.41;1.19
2002;0.86;1.19
2004;0.64;1.19
2016;0.83;1.19
2015;0.46;1.19
2012;0.9;1.19
1999;0.66;1.18
1982;1.1;1.18
2012;0.48;1.18
2008;0.4;1.18
1988;0.1;1.18
1999;0.52;1.18
2000;0.5;1.18
2001;0.85;1.18
2011;0.53;1.18
2009;0.48;1.18
2011;0.95;1.18
2006;0.41;1.18
1991;0.5;1.18
2008;0.03;1.17
1996;0.65;1.17
2011;0.7;1.17
2008;0.74;1.17
2005;0.98;1.17
2002;0.57;1.17
2008;0.6;1.17
2007;0.54;1.17
2012;0.58;1.17
1990;0.68;1.17
2016;0.32;1.17
1997;0.74;1.17
1993;0;1.17
2003;0.57;1.17
1998;0.65;1.17
1996;0.16;1.17
2003;0.76;1.17
2012;0;1.17
1996;0.65;1.17
2008;0.51;1.17
2015;0.82;1.17
2004;0.68;1.17
2008;0.43;1.16
2009;0.78;1.16
2010;0.58;1.16
2012;0.38;1.16
2007;0.45;1.16
2006;0.97;1.16
2004;0.57;1.16
2007;0.45;1.16
1997;0.39;1.16
2011;0.66;1.16
2001;0.57;1.16
1999;0.78;1.16
1993;0.57;1.16
2002;0.84;1.16
1995;0.21;1.16
1997;0.65;1.16
2007;0.5;1.16
2010;0.54;1.16
2011;0.52;1.16
2005;0.83;1.16
2009;0.15;1.16
2014;0.51;1.16
2008;0;1.15
2011;0.52;1.15
2001;0.56;1.15
2007;0.57;1.15
2004;0.56;1.15
1980;1.07;1.15
2010;0.44;1.15
2009;0.69;1.15
2007;0;1.15
1990;0.51;1.15
1995;0;1.15
1986;0;1.15
2008;0.5;1.15
2011;0.75;1.15
2003;0.5;1.15
2011;0.45;1.15
1993;0;1.15
2003;0.56;1.15
1998;0.64;1.15
1997;0;1.15
2011;0.47;1.14
2000;0.64;1.14
2003;0.44;1.14
2005;0.78;1.14
1998;0.25;1.14
2007;0.31;1.14
2005;0.95;1.14
2008;0.31;1.14
2009;0.26;1.14
1998;0.9;1.14
1986;0.71;1.14
1990;0.46;1.14
2000;0.41;1.14
1991;0.58;1.14
2003;0.71;1.14
2005;0.82;1.14
2005;0;1.14
2009;0.65;1.14
2001;0.12;1.14
2004;0.7;1.14
2002;1.01;1.13
2010;0.5;1.13
2011;0.61;1.13
1999;0;1.13
2006;0.81;1.13
2012;0.33;1.13
2004;0.99;1.13
2014;0.38;1.13
1983;0.23;1.13
1998;0.63;1.13
2013;0.64;1.13
2014;0.34;1.13
2009;0.21;1.13
2005;0.81;1.13
2009;0.67;1.13
2011;0.72;1.12
1982;1.05;1.12
2001;0.55;1.12
1996;0.56;1.12
2010;0.63;1.12
2013;0.36;1.12
2010;0.5;1.12
2011;0.84;1.12
2014;0.62;1.12
2005;1.03;1.12
2005;0.66;1.12
1992;0.41;1.12
2009;0.28;1.12
2007;0;1.12
2004;0.82;1.12
2003;0.85;1.11
2015;0.32;1.11
2007;0.63;1.11
2008;0.31;1.11
2007;0.92;1.11
2014;0.62;1.11
2005;0.68;1.11
1983;0.33;1.11
1995;0;1.11
1994;0.95;1.11
2007;0.54;1.11
2013;0.45;1.11
1999;0.18;1.11
2004;0.52;1.11
2010;0.51;1.11
2009;0.53;1.1
1981;1.03;1.1
2007;0.45;1.1
2015;0.52;1.1
1982;1.03;1.1
1997;0.61;1.1
2012;0.36;1.1
2007;0.47;1.1
2010;0.44;1.1
1999;0;1.1
1984;0;1.1
1989;0;1.1
1989;0;1.1
1998;0.45;1.1
1983;0.51;1.1
2008;0.92;1.1
2001;0.52;1.1
2006;0.12;1.1
2006;0;1.1
2003;0.54;1.1
2005;0.54;1.1
1998;0.26;1.1
2013;0.31;1.1
2008;0.43;1.09
2008;0.63;1.09
2007;0.24;1.09
2006;0.05;1.09
2009;0.82;1.09
2003;0.78;1.09
2007;0.29;1.09
2000;1.02;1.09
1998;0;1.09
2005;0.75;1.09
2006;0.96;1.09
2003;1.02;1.09
2009;0.01;1.09
2006;0.89;1.09
2009;0.61;1.09
2002;0.53;1.09
1997;0;1.09
2010;0.64;1.09
2010;0.44;1.09
2012;0.35;1.09
2007;0.44;1.09
1998;0.6;1.09
2010;0.74;1.09
2003;0.53;1.08
2008;0.47;1.08
2002;0.53;1.08
2015;0.36;1.08
2009;0.87;1.08
2002;0.53;1.08
2009;0.55;1.08
2009;0.48;1.08
2012;1.02;1.08
2009;0.28;1.08
2010;0.26;1.08
2007;0.28;1.08
1982;1.01;1.08
2008;0.53;1.08
2004;0.64;1.08
2011;0.27;1.08
2013;0.47;1.08
2008;0.67;1.08
1998;0.6;1.08
2003;0.77;1.08
2002;0.77;1.08
2005;0.68;1.08
2008;0.49;1.08
2011;0.79;1.08
2013;1.01;1.07
1999;0;1.07
2006;0.89;1.07
2008;0.65;1.07
2010;0.57;1.07
2008;0.53;1.07
1994;0.17;1.07
1999;0;1.07
2009;0.53;1.07
2007;0.08;1.07
2005;0.72;1.07
1997;0.59;1.07
2005;0.74;1.07
2013;0.43;1.07
2012;0.12;1.07
2005;0.1;1.07
2011;0.67;1.07
1995;0.17;1.07
2011;0.54;1.07
1999;0.59;1.07
1998;0.59;1.06
2006;0.88;1.06
2010;0.55;1.06
2002;0.52;1.06
2008;0.23;1.06
2010;0.67;1.06
2007;0.16;1.06
2007;0.96;1.06
1998;0;1.06
2008;0.28;1.06
2005;0.52;1.06
2012;0.31;1.06
2008;0.65;1.06
1999;0.18;1.06
2003;0.52;1.06
2008;0.44;1.06
1998;1.02;1.06
1997;1.01;1.06
2009;0.56;1.06
2007;0.97;1.06
2001;1.03;1.06
2016;0.39;1.06
2004;0.76;1.06
2007;0.23;1.06
2002;0.52;1.06
2007;0.49;1.06
2007;0.32;1.06
2014;0.58;1.05
1981;0.99;1.05
2006;0.81;1.05
2014;0.42;1.05
2010;0.41;1.05
1980;0.99;1.05
2010;0.27;1.05
1986;0;1.05
1996;0;1.05
1985;0;1.05
1996;0;1.05
2012;0.55;1.05
2002;0.51;1.05
2015;0.3;1.05
2001;0.78;1.05
2000;0.91;1.05
2007;0.45;1.05
2009;0.56;1.05
2005;0.52;1.05
2006;0.44;1.05
2009;0.62;1.05
1998;0.19;1.05
2012;0.58;1.05
2007;0.54;1.05
2008;0.46;1.04
2003;0.51;1.04
2007;0.33;1.04
2010;0.58;1.04
1997;0.09;1.04
2000;0.58;1.04
2009;0.57;1.04
1996;0.45;1.04
2003;0.44;1.04
2006;0.87;1.04
2011;0.59;1.04
2001;0.39;1.04
1997;0.5;1.04
1998;0.91;1.04
2009;0.62;1.04
2015;0.17;1.04
2005;0.53;1.04
2011;0.52;1.04
2013;0.61;1.04
2010;0.68;1.04
2007;0.34;1.04
2009;0.16;1.04
2005;0.47;1.04
2014;0.46;1.04
2005;0.86;1.03
2008;0.56;1.03
2007;0.94;1.03
2011;0.33;1.03
2012;0.72;1.03
2003;0.5;1.03
1985;0.18;1.03
2007;0.45;1.03
1996;0.96;1.03
2008;0.94;1.03
1998;0.38;1.03
2011;0.61;1.02
2007;0.32;1.02
2007;0.45;1.02
2007;0.87;1.02
2012;0.53;1.02
2004;0.73;1.02
2007;0.51;1.02
2010;0.28;1.02
1993;0.39;1.02
2008;0.51;1.02
1997;0.57;1.02
2007;0.69;1.02
2006;0.97;1.02
2014;0.44;1.02
2004;0.5;1.02
1998;0.56;1.01
2014;0.34;1.01
2008;0.54;1.01
2010;0.41;1.01
2011;0.44;1.01
2008;0.65;1.01
1995;0.87;1.01
2003;0;1.01
2010;0.48;1.01
2006;0;1.01
1997;0.12;1.01
2014;0.33;1.01
2009;0.27;1.01
2014;0.21;1.01
2009;0.93;1
2003;0.49;1
1997;0.29;1
2008;0.13;1
2000;0.3;1
1985;0.65;1
2000;0.65;1
1991;0.41;1
1997;0.63;1
2004;0;1
2003;0.78;1
2008;0.49;1
2012;0.72;1
2006;0.08;1
1995;0.56;1
2000;0.56;1
2013;0.25;1
1996;0.55;1
2002;0.13;1
2005;0.86;1
2013;0.51;1
2013;0.44;1
2010;0.89;1
2013;0.48;1
2011;0.64;1
2008;0.17;1
2000;0.55;1
2013;0.64;0.99
2005;0.49;0.99
2000;0.74;0.99
2003;0.77;0.99
2008;0.59;0.99
2013;0.57;0.99
2006;0.37;0.99
2011;0.94;0.99
2011;0.36;0.99
2009;0.6;0.99
2009;0.61;0.99
1998;0.55;0.99
2009;0.35;0.99
2009;0.88;0.99
2008;0.52;0.99
2000;0.3;0.99
2008;0.73;0.99
2007;0.38;0.99
2009;0.23;0.99
2005;0.76;0.99
2012;0;0.99
2008;0.02;0.99
2006;0.85;0.98
2008;0.02;0.98
2012;0.21;0.98
2010;0.49;0.98
2013;0.72;0.98
2005;0.5;0.98
2010;0.36;0.98
1993;0.62;0.98
1998;0.94;0.98
2010;0.56;0.98
2014;0.42;0.98
2011;0.24;0.98
2012;0.38;0.98
2014;0.45;0.98
2005;0;0.98
2013;0.34;0.98
2013;0.03;0.98
2015;0.82;0.98
2009;0.88;0.98
2009;0.62;0.98
2006;0.09;0.98
2015;0.37;0.97
2007;0.89;0.97
2008;0.5;0.97
2005;0.73;0.97
2012;0.4;0.97
2009;0.88;0.97
2003;0.49;0.97
2011;0.53;0.97
2010;0.56;0.97
2003;0.47;0.97
2007;0.78;0.97
2015;0.77;0.97
2004;0.33;0.97
2012;0.52;0.97
1992;0;0.97
1981;0.9;0.97
2006;0.75;0.97
2013;0.21;0.97
2000;0.54;0.97
2005;0.82;0.96
2002;0.38;0.96
1999;0.54;0.96
2012;0.5;0.96
1999;0;0.96
2011;0.72;0.96
2012;0;0.96
2011;0.37;0.96
2006;0.3;0.96
1996;0.72;0.96
1986;0.32;0.96
2008;0.54;0.96
2010;0.29;0.96
2000;0.47;0.96
2012;0;0.96
2008;0.3;0.96
2012;0.41;0.96
2006;0.39;0.96
2002;0.36;0.96
2002;0.77;0.96
2011;0.25;0.96
2011;0.4;0.96
2013;0.32;0.96
2015;0.47;0.95
2004;0.88;0.95
2004;0.8;0.95
2005;0.36;0.95
2003;0.74;0.95
2014;0.57;0.95
2008;0.65;0.95
2008;0.27;0.95
2011;0.46;0.95
1996;0.26;0.95
2000;0.27;0.95
2003;0.68;0.95
1999;0.53;0.95
2009;0.54;0.95
2011;0.39;0.95
2009;0.41;0.95
2015;0.35;0.95
2008;0.51;0.95
2010;0.62;0.95
2009;0.7;0.95
2014;0.48;0.95
2011;0.24;0.95
2004;0.79;0.94
2011;0.27;0.94
2003;0.01;0.94
2011;0.48;0.94
2004;0.73;0.94
2013;0.69;0.94
1996;0.52;0.94
2006;0.83;0.94
2012;0.28;0.94
2003;0.46;0.94
2012;0.26;0.94
2012;0.48;0.94
2009;0.51;0.94
2005;0.78;0.94
2005;0.7;0.94
1999;0.1;0.94
2009;0.87;0.94
1999;0.52;0.94
2016;0.48;0.94
2006;0.75;0.94
2003;0.57;0.94
2008;0.19;0.94
2003;0.46;0.94
2006;0.78;0.94
2002;0.46;0.93
2009;0.36;0.93
2010;0.78;0.93
2009;0.16;0.93
2005;0.67;0.93
2002;0.59;0.93
2012;0.42;0.93
2009;0.29;0.93
2008;0.33;0.93
2012;0.35;0.93
2008;0.5;0.93
2015;0.34;0.93
2007;0.85;0.93
2004;0.67;0.93
1981;0.87;0.93
1991;0.51;0.93
1987;0.45;0.93
1999;0.71;0.93
2003;0.67;0.93
2007;0.77;0.93
2014;0.54;0.93
2006;0.72;0.93
2008;0.44;0.93
2010;0;0.93
2016;0.47;0.93
1999;0.52;0.93
2003;0.45;0.92
2001;0.45;0.92
2006;0.3;0.92
2000;0.51;0.92
2010;0.86;0.92
1997;0.51;0.92
2012;0.17;0.92
2010;0.52;0.92
2006;0.55;0.92
2008;0.58;0.92
2010;0.63;0.92
2011;0.87;0.92
1996;0.51;0.92
2008;0.5;0.92
1999;0.63;0.92
1985;0.39;0.92
2008;0.01;0.92
2013;0.16;0.92
2013;0.51;0.92
2014;0.37;0.92
2011;0.25;0.92
2014;0.26;0.92
2012;0.86;0.92
2006;0.71;0.92
2003;0.45;0.92
1996;0.12;0.92
2007;0.45;0.92
2015;0.67;0.92
2009;0.23;0.92
2011;0.32;0.91
2007;0.85;0.91
2002;0.45;0.91
2009;0.32;0.91
2012;0.41;0.91
2008;0.58;0.91
2002;0.45;0.91
2003;0.35;0.91
2009;0.47;0.91
2000;0.02;0.91
1998;0.72;0.91
2009;0.52;0.91
2015;0.46;0.91
2009;0.68;0.91
2008;0.57;0.91
1994;0;0.91
2004;0.61;0.91
2009;0.42;0.91
2014;0.55;0.91
2007;0.38;0.91
2002;0.44;0.9
1996;0;0.9
2004;0.44;0.9
2011;0.66;0.9
2005;0.75;0.9
2008;0.28;0.9
2008;0.38;0.9
1995;0.5;0.9
2008;0.3;0.9
2013;0.26;0.9
1999;0.5;0.9
2006;0.17;0.9
2003;0.41;0.9
2009;0.27;0.9
2011;0.52;0.9
2008;0.51;0.9
1998;0.84;0.9
2007;0.74;0.9
2002;0.65;0.9
2008;0.42;0.9
2014;0.32;0.9
2008;0.42;0.9
2008;0.29;0.9
2008;0.84;0.9
2012;0.42;0.9
2004;0.62;0.9
2004;0.81;0.9
2003;0.44;0.9
2010;0.73;0.9
2005;0.62;0.89
2009;0.35;0.89
2006;0.44;0.89
2007;0.82;0.89
2005;0.74;0.89
2015;0.32;0.89
2001;0.6;0.89
2008;0.51;0.89
2005;0.74;0.89
2004;0.46;0.89
2012;0.6;0.89
2004;0.42;0.89
2001;0;0.89
2003;0.69;0.89
2008;0.36;0.89
1997;0.16;0.89
2009;0.15;0.89
2001;0.44;0.89
2016;0.28;0.89
2011;0.21;0.89
2013;0.42;0.89
2010;0.18;0.89
2006;0.81;0.89
2009;0.01;0.89
2013;0.39;0.89
2012;0.55;0.89
2011;0.6;0.89
2000;0.49;0.89
2006;0;0.89
1995;0;0.89
1996;0.44;0.88
2010;0.44;0.88
2012;0.38;0.88
2008;0.01;0.88
2008;0;0.88
2011;0.62;0.88
2009;0.6;0.88
2010;0.73;0.88
2012;0.3;0.88
2005;0.43;0.88
2007;0.32;0.88
2009;0.47;0.88
1996;0.49;0.88
2015;0.42;0.88
2004;0.32;0.88
2008;0.51;0.88
2012;0.28;0.88
2004;0.43;0.88
2008;0.33;0.88
2009;0.08;0.88
2003;0.65;0.87
2001;0.49;0.87
1995;0.49;0.87
2013;0.7;0.87
2007;0.38;0.87
1994;0;0.87
2010;0.71;0.87
2009;0.48;0.87
2003;0.61;0.87
2008;0.29;0.87
1997;0.43;0.87
2008;0.73;0.87
2010;0.61;0.87
2012;0.82;0.87
2012;0.37;0.87
1996;0.48;0.87
2008;0.14;0.87
2009;0.46;0.87
2006;0.72;0.87
2013;0.46;0.87
1998;0.48;0.87
2008;0.2;0.87
2008;0.47;0.87
2005;0.72;0.87
2009;0.59;0.87
2009;0.63;0.87
2002;0.48;0.87
2002;0.43;0.87
2000;0.3;0.87
2006;0.12;0.87
2007;0.11;0.87
2010;0.47;0.87
1982;0.81;0.87
2012;0.2;0.87
2007;0.1;0.87
2015;0;0.86
2007;0.12;0.86
2006;0.01;0.86
2012;0.35;0.86
2009;0.34;0.86
2007;0.54;0.86
2002;0.42;0.86
2015;0;0.86
2001;0.48;0.86
1997;0.81;0.86
1998;0.48;0.86
2008;0.22;0.86
2008;0.61;0.86
2010;0.32;0.86
2003;0.17;0.86
2009;0.52;0.86
2014;0.35;0.85
2009;0.46;0.85
2007;0.1;0.85
1999;0.47;0.85
2009;0.46;0.85
2008;0.78;0.85
2007;0.79;0.85
2016;0.46;0.85
1996;0.14;0.85
2004;0.64;0.85
2010;0.44;0.85
2007;0.74;0.85
1989;0.4;0.85
2007;0.28;0.85
1997;0.47;0.85
2005;0.7;0.85
2014;0.36;0.85
2016;0.52;0.85
2007;0.31;0.85
1995;0.47;0.85
2002;0.42;0.85
2016;0.26;0.85
2000;0.32;0.85
2010;0.52;0.85
2012;0.46;0.85
2014;0.28;0.84
2004;0.65;0.84
2010;0.56;0.84
2010;0.37;0.84
2012;0.42;0.84
2016;0.68;0.84
2009;0.75;0.84
2015;0.36;0.84
2008;0.46;0.84
2004;0.65;0.84
2010;0.79;0.84
2011;0.4;0.84
2003;0.41;0.84
2007;0.69;0.84
1987;0.32;0.84
2012;0.42;0.84
2001;0.47;0.84
2011;0.52;0.84
2002;0.41;0.84
2015;0.36;0.84
2005;0.24;0.84
2004;0.41;0.84
2004;0.6;0.84
2014;0.13;0.84
2007;0.32;0.84
2007;0.09;0.84
2013;0.37;0.84
1999;0.46;0.84
2008;0.44;0.83
1999;0.22;0.83
2000;0.24;0.83
2008;0.38;0.83
2004;0.6;0.83
2014;0.43;0.83
2000;0.27;0.83
2003;0.62;0.83
2012;0.57;0.83
2000;0;0.83
1998;0.46;0.83
1997;0.39;0.83
2011;0.78;0.83
2005;0.69;0.83
2008;0.77;0.83
2008;0.58;0.83
2007;0.77;0.83
2012;0.31;0.83
2010;0.42;0.83
1998;0.46;0.83
1996;0.46;0.83
2009;0.33;0.82
2002;0.58;0.82
2016;0.72;0.82
2005;0.46;0.82
2001;0.64;0.82
2006;0.69;0.82
2009;0.44;0.82
2010;0.64;0.82
2016;0.35;0.82
2002;0.68;0.82
1984;0.42;0.82
1996;0.61;0.82
2001;0.69;0.82
1981;0.76;0.82
2005;0.19;0.82
2013;0.24;0.82
2011;0.42;0.82
2002;0.4;0.82
2010;0.33;0.82
2010;0.47;0.82
2015;0.56;0.82
2007;0.4;0.82
2008;0.4;0.82
2008;0.34;0.82
2008;0.29;0.82
2013;0.62;0.82
2012;0.67;0.82
2000;0;0.81
2006;0.73;0.81
2000;0.4;0.81
1994;0;0.81
2007;0.33;0.81
2000;0.06;0.81
1994;0;0.81
2000;0.45;0.81
2010;0.77;0.81
2004;0.63;0.81
1999;0;0.81
2015;0.32;0.81
1999;0.07;0.81
2011;0;0.81
2009;0.12;0.81
1999;0.68;0.81
1987;0.45;0.81
2004;0.4;0.81
2014;0.33;0.81
1994;0;0.81
2009;0.32;0.81
2012;0.2;0.81
1998;0.45;0.81
2015;0.43;0.81
2009;0.75;0.81
2008;0.52;0.81
1998;0;0.81
2007;0.35;0.81
2005;0.67;0.81
2009;0.52;0.81
2013;0.75;0.8
2009;0.46;0.8
2011;0.4;0.8
2000;0.45;0.8
2005;0.03;0.8
2003;0.62;0.8
2011;0.19;0.8
1997;0.45;0.8
2004;0.39;0.8
2006;0.19;0.8
1999;0.45;0.8
2013;0.36;0.8
2009;0.09;0.8
2012;0.48;0.8
2010;0.37;0.8
2011;0.33;0.8
2015;0.44;0.8
2008;0.43;0.8
2007;0.08;0.8
2004;0.48;0.8
2012;0.42;0.8
2012;0.45;0.8
2013;0.14;0.8
2007;0.73;0.8
2000;0;0.8
2002;0.68;0.8
2010;0.54;0.8
2009;0.51;0.8
2013;0.39;0.8
2002;0;0.8
1993;0;0.8
2011;0.26;0.8
2009;0.47;0.79
2010;0.05;0.79
1981;0.74;0.79
2006;0.66;0.79
2012;0.4;0.79
2011;0.38;0.79
2008;0.61;0.79
1994;0;0.79
2007;0.42;0.79
2003;0.61;0.79
1997;0;0.79
2009;0.17;0.79
2001;0.44;0.79
